env_file,num_drones,success_rate,mean_duration,ci_duration,mean_path_length,ci_path_length,mean_nodes_explored,ci_nodes_explored,mean_iter_found,ci_iter_found
envs/env1.yaml,2,1.0,0.017949414253234864,0.0031080274950805948,3.6,0.5680619684506258,3.6,0.5680619684506258,1.6,0.5680619684506258
envs/env2.yaml,2,1.0,0.23759121894836427,0.020881043920061203,56.6,3.8327898977115877,158.2,13.697020756354279,257.6,25.439561757231587
envs/env3.yaml,2,1.0,0.1508272886276245,0.01656802060401832,52.6,3.475340328658475,79.1,11.32890172964705,98.2,19.408553001189965
envs/env4.yaml,2,1.0,0.3660576343536377,0.19815439154053718,53.9,5.420737809560612,161.9,68.41014929379996,1101.0,495.7849347610312
