env_file,num_drones,success_rate,mean_duration,ci_duration,mean_path_length,ci_path_length,mean_nodes_explored,ci_nodes_explored,mean_iter_found,ci_iter_found
envs/env5.yaml,1,1.0,0.06363584995269775,0.005590721062441814,24.7,3.646337559798873,28.7,4.185873576686233,27.9,4.7885812512684796
envs/env6.yaml,3,1.0,0.18548989295959473,0.027406260192769448,59.5,5.566192953895867,90.9,18.12221129994902,127.2,34.240925127688946
envs/env7.yaml,6,1.0,0.4143912076950073,0.06234298231327946,100.3,7.212427164276947,180.9,34.42850328434275,346.0,89.90184781193321
envs/env8.yaml,12,1.0,1.6302563667297363,0.38392285387833713,149.3,6.8574795369727495,483.8,102.41400432362751,1725.8,425.03943778618947
